platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,exclusivity
Netflix,The Fable,MOVIE,2019,123,comedy,6.5,1838,Netflix Exclusive
Netflix,How High 2,MOVIE,2019,89,comedy,3.0,1123,Netflix Exclusive
Netflix,Violet Evergarden: Eternity and the Auto Memories Doll,MOVIE,2019,90,family,7.4,4692,Netflix Exclusive
Netflix,The Stronghold,MOVIE,2020,105,crime,6.9,10013,Netflix Exclusive
Netflix,Coded Bias,MOVIE,2020,86,documentation,6.7,2311,Netflix Exclusive
Netflix,The Kindness of Strangers,MOVIE,2019,114,drama,6.4,3747,Netflix Exclusive
Netflix,I Am Woman,MOVIE,2020,116,drama,6.5,2296,Netflix Exclusive
Netflix,Bigfoot Family,MOVIE,2020,97,animation,5.8,2723,Netflix Exclusive
Netflix,Death of Me,MOVIE,2020,95,horror,4.4,6176,Netflix Exclusive
Netflix,Lost Bullet,MOVIE,2020,92,thriller,6.3,9479,Netflix Exclusive
Netflix,Screwball,MOVIE,2019,105,history,7.1,1713,Netflix Exclusive
Netflix,Tigertail,MOVIE,2020,91,drama,6.6,3589,Netflix Exclusive
Netflix,A Fall from Grace,MOVIE,2020,120,thriller,5.8,15341,Netflix Exclusive
Netflix,Ghosts of War,MOVIE,2020,94,war,5.5,9953,Netflix Exclusive
Netflix,Under the Eiffel Tower,MOVIE,2019,87,romance,5.4,1031,Netflix Exclusive
Netflix,Friendsgiving,MOVIE,2020,95,comedy,4.4,2875,Netflix Exclusive
Netflix,Jerry Seinfeld: 23 Hours to Kill,MOVIE,2020,60,comedy,6.7,5128,Netflix Exclusive
Netflix,Death to 2020,MOVIE,2020,71,comedy,6.8,38522,Netflix Exclusive
Netflix,Lingua Franca,MOVIE,2020,95,drama,6.5,698,Netflix Exclusive
Netflix,Surviving R. Kelly: The Impact,MOVIE,2019,120,documentation,6.1,100,Netflix Exclusive
Netflix,Article 15,MOVIE,2019,130,crime,8.2,33033,Netflix Exclusive
Netflix,The Life Ahead,MOVIE,2020,94,drama,6.8,14170,Netflix Exclusive
Netflix,Desperados,MOVIE,2020,105,comedy,5.2,10269,Netflix Exclusive
Netflix,Dave Chappelle: The Kennedy Center Mark Twain Prize,MOVIE,2020,86,comedy,7.4,2179,Netflix Exclusive
Netflix,Becoming,MOVIE,2020,89,documentation,6.8,6349,Netflix Exclusive
Netflix,Sebastian Maniscalco: Stay Hungry,MOVIE,2019,65,comedy,7.0,1324,Netflix Exclusive
Netflix,Miracle in Cell No. 7,MOVIE,2019,132,drama,8.2,47771,Netflix Exclusive
Netflix,The Occupant,MOVIE,2020,103,thriller,6.4,17289,Netflix Exclusive
Netflix,Gabriel Iglesias: One Show Fits All,MOVIE,2019,90,comedy,7.2,1830,Netflix Exclusive
Netflix,Nikki Glaser: Bangin',MOVIE,2019,63,comedy,6.1,1669,Netflix Exclusive
Netflix,The Sky Is Pink,MOVIE,2019,143,family,7.5,8664,Netflix Exclusive
Netflix,Freaks – You're One of Us,MOVIE,2020,93,fantasy,5.4,5809,Netflix Exclusive
Netflix,Time to Hunt,MOVIE,2020,135,thriller,6.3,5621,Netflix Exclusive
Netflix,Almost Love,MOVIE,2019,94,comedy,5.7,1133,Netflix Exclusive
Netflix,We Die Young,MOVIE,2019,93,thriller,5.2,4181,Netflix Exclusive
Netflix,The Last Days of American Crime,MOVIE,2020,149,action,3.7,11465,Netflix Exclusive
Netflix,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,61,comedy,7.4,3791,Netflix Exclusive
Netflix,Human Nature,MOVIE,2019,107,documentation,7.7,1608,Netflix Exclusive
Netflix,Benchwarmers 2: Breaking Balls,MOVIE,2019,90,comedy,4.1,967,Netflix Exclusive
Netflix,Holiday in the Wild,MOVIE,2019,85,romance,6.1,15216,Netflix Exclusive
Netflix,Jingle Jangle: A Christmas Journey,MOVIE,2020,122,fantasy,6.4,18374,Netflix Exclusive
Netflix,Circus of Books,MOVIE,2019,92,documentation,7.1,4624,Netflix Exclusive
Netflix,Dangerous Lies,MOVIE,2020,96,thriller,5.3,16943,Netflix Exclusive
Netflix,The Endless Trench,MOVIE,2019,148,drama,7.2,6400,Netflix Exclusive
Netflix,Brené Brown: The Call to Courage,MOVIE,2019,76,documentation,7.7,1552,Netflix Exclusive
Netflix,Your Name Engraved Herein,MOVIE,2020,118,drama,7.2,5938,Netflix Exclusive
Netflix,Dance of the Forty One,MOVIE,2020,99,drama,6.8,4386,Netflix Exclusive
Netflix,Me Against You: Mr. S's Vendetta,MOVIE,2020,64,comedy,1.6,370,Netflix Exclusive
Netflix,Inside Man: Most Wanted,MOVIE,2019,106,action,5.6,3967,Netflix Exclusive
Netflix,Tom Segura: Ball Hog,MOVIE,2020,70,comedy,7.3,2967,Netflix Exclusive
Netflix,Secret Obsession,MOVIE,2019,97,drama,4.4,21578,Netflix Exclusive
Netflix,Iron Fists and Kung Fu Kicks,MOVIE,2019,108,documentation,6.6,1146,Netflix Exclusive
Netflix,American Son,MOVIE,2019,90,drama,5.8,7004,Netflix Exclusive
Netflix,"Bikram: Yogi, Guru, Predator",MOVIE,2019,86,crime,6.7,7525,Netflix Exclusive
Netflix,Bethany Hamilton: Unstoppable,MOVIE,2019,99,documentation,7.4,736,Netflix Exclusive
Netflix,Coffee & Kareem,MOVIE,2020,88,crime,5.1,13535,Netflix Exclusive
Netflix,Walk. Ride. Rodeo.,MOVIE,2019,100,drama,6.4,2407,Netflix Exclusive
Netflix,Brother,MOVIE,2019,96,drama,6.7,1066,Netflix Exclusive
Netflix,Silver Skates,MOVIE,2020,136,history,7.1,5946,Netflix Exclusive
Netflix,Debt Collectors,MOVIE,2020,97,action,5.8,4347,Netflix Exclusive
Netflix,The Body Remembers When the World Broke Open,MOVIE,2019,105,drama,6.9,757,Netflix Exclusive
Netflix,Badla,MOVIE,2019,120,thriller,7.8,27539,Netflix Exclusive
Netflix,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,81,music,7.8,1979,Netflix Exclusive
Netflix,Mike Birbiglia: The New One,MOVIE,2019,85,comedy,7.7,1845,Netflix Exclusive
Netflix,Game Over,MOVIE,2019,102,drama,7.0,7402,Netflix Exclusive
Netflix,The Forest of Love,MOVIE,2019,151,drama,6.3,2522,Netflix Exclusive
Netflix,Elisa & Marcela,MOVIE,2019,118,drama,6.6,4780,Netflix Exclusive
Netflix,The Hard Way,MOVIE,2019,94,action,4.8,3250,Netflix Exclusive
Netflix,The Edge of Democracy,MOVIE,2019,121,documentation,7.3,14758,Netflix Exclusive
Netflix,The Crimes That Bind,MOVIE,2020,99,crime,6.7,3973,Netflix Exclusive
Netflix,"Love, Guaranteed",MOVIE,2020,90,comedy,5.6,17352,Netflix Exclusive
Netflix,The Kissing Booth 2,MOVIE,2020,134,comedy,5.7,31123,Netflix Exclusive
Netflix,Undercover Brother 2,MOVIE,2019,85,comedy,3.4,690,Netflix Exclusive
Netflix,Dear Mother,MOVIE,2020,98,comedy,5.8,1425,Netflix Exclusive
Netflix,The F**k-It List,MOVIE,2020,103,comedy,5.1,5866,Netflix Exclusive
Netflix,Ni de coña,MOVIE,2020,90,comedy,2.8,387,Netflix Exclusive
Netflix,Homecoming: A Film by Beyoncé,MOVIE,2019,137,documentation,7.5,7085,Netflix Exclusive
Netflix,NiNoKuni,MOVIE,2019,106,family,6.1,3338,Netflix Exclusive
Netflix,Hard Kill,MOVIE,2020,98,thriller,3.3,19750,Netflix Exclusive
Netflix,World Famous Lover,MOVIE,2020,156,romance,5.0,3206,Netflix Exclusive
Netflix,The 2nd,MOVIE,2020,93,action,3.8,8590,Netflix Exclusive
Netflix,Nobody Knows I'm Here,MOVIE,2020,91,drama,6.5,4148,Netflix Exclusive
Netflix,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,70,comedy,7.4,3532,Netflix Exclusive
Netflix,Pets United,MOVIE,2019,89,comedy,3.7,2754,Netflix Exclusive
Netflix,Aziz Ansari: Right Now,MOVIE,2019,65,comedy,7.5,5161,Netflix Exclusive
Netflix,Seized,MOVIE,2020,85,action,5.3,2270,Netflix Exclusive
Netflix,Dolly Parton: Here I Am,MOVIE,2019,89,documentation,7.3,1502,Netflix Exclusive
Netflix,Asphalt Burning,MOVIE,2020,100,comedy,5.1,2315,Netflix Exclusive
Netflix,A Secret Love,MOVIE,2020,83,documentation,7.8,4409,Netflix Exclusive
Netflix,All My Friends Are Dead,MOVIE,2020,95,comedy,5.8,6299,Netflix Exclusive
Netflix,Rose Island,MOVIE,2020,117,drama,7.0,20555,Netflix Exclusive
Netflix,The Grizzlies,MOVIE,2019,106,drama,7.4,2194,Netflix Exclusive
Netflix,Kidnapping Stella,MOVIE,2019,89,crime,4.9,6008,Netflix Exclusive
Netflix,Jim Jefferies: Intolerant,MOVIE,2020,66,comedy,7.2,2872,Netflix Exclusive
Netflix,Work It,MOVIE,2020,93,comedy,6.1,13242,Netflix Exclusive
Netflix,Burning Cane,MOVIE,2019,77,drama,5.5,633,Netflix Exclusive
Netflix,A Babysitter's Guide to Monster Hunting,MOVIE,2020,94,fantasy,5.4,4172,Netflix Exclusive
Netflix,In Family I Trust,MOVIE,2019,94,romance,6.2,3194,Netflix Exclusive
Netflix,Roped,MOVIE,2020,90,drama,5.4,1436,Netflix Exclusive
Netflix,A Remarkable Tale,MOVIE,2019,93,comedy,5.3,1251,Netflix Exclusive
Netflix,Athlete A,MOVIE,2020,104,documentation,7.6,10861,Netflix Exclusive
Netflix,Saaho,MOVIE,2019,171,thriller,5.0,19610,Netflix Exclusive
Netflix,Trouble,MOVIE,2019,88,action,5.8,3281,Netflix Exclusive
Netflix,Holiday on Mars,MOVIE,2020,93,scifi,2.7,583,Netflix Exclusive
Netflix,So My Grandma's a Lesbian!,MOVIE,2019,94,comedy,4.3,1122,Netflix Exclusive
Netflix,Go!,MOVIE,2020,102,family,5.9,2913,Netflix Exclusive
Netflix,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,74,documentation,7.2,2269,Netflix Exclusive
Netflix,Grass Is Greener,MOVIE,2019,97,documentation,7.1,1345,Netflix Exclusive
Netflix,David Foster: Off the Record,MOVIE,2019,98,documentation,7.0,577,Netflix Exclusive
Netflix,Double World,MOVIE,2020,110,fantasy,6.1,4160,Netflix Exclusive
Netflix,Kolaiyuthir Kaalam,MOVIE,2019,109,horror,2.6,411,Netflix Exclusive
Netflix,Only Mine,MOVIE,2019,87,drama,4.6,3165,Netflix Exclusive
Netflix,Tom Papa: You're Doing Great!,MOVIE,2020,60,comedy,7.2,866,Netflix Exclusive
Netflix,How I Became a Super Hero,MOVIE,2020,97,action,5.8,5194,Netflix Exclusive
Netflix,Unknown Origins,MOVIE,2020,96,crime,6.1,6769,Netflix Exclusive
Netflix,Dragon Rider,MOVIE,2020,91,animation,5.6,1597,Netflix Exclusive
Netflix,Ala Vaikunthapurramuloo,MOVIE,2020,165,action,7.3,17029,Netflix Exclusive
Netflix,Drive,MOVIE,2019,147,thriller,3.1,7671,Netflix Exclusive
Netflix,Footfairy,MOVIE,2020,115,crime,4.9,358,Netflix Exclusive
Netflix,Marc Maron: End Times Fun,MOVIE,2020,71,comedy,6.8,1934,Netflix Exclusive
Netflix,Stand by Me Doraemon 2,MOVIE,2020,96,scifi,7.5,3791,Netflix Exclusive
Netflix,Otherhood,MOVIE,2019,100,comedy,6.1,11275,Netflix Exclusive
Netflix,BLACKPINK: Light Up the Sky,MOVIE,2020,79,documentation,7.3,6427,Netflix Exclusive
Netflix,Ammar,MOVIE,2020,90,horror,2.6,71,Netflix Exclusive
Netflix,Sextuplets,MOVIE,2019,97,comedy,4.4,8528,Netflix Exclusive
Netflix,Justine,MOVIE,2019,105,drama,6.7,719,Netflix Exclusive
Netflix,Eye for an Eye,MOVIE,2019,107,drama,6.6,7625,Netflix Exclusive
Netflix,Feel the Beat,MOVIE,2020,107,comedy,6.3,10967,Netflix Exclusive
Netflix,"Oh, Ramona!",MOVIE,2019,109,comedy,4.8,8895,Netflix Exclusive
Netflix,Furie,MOVIE,2019,98,thriller,5.6,2766,Netflix Exclusive
Netflix,Rattlesnake,MOVIE,2019,85,horror,4.6,8629,Netflix Exclusive
Netflix,Rich in Love,MOVIE,2020,104,comedy,6.0,2687,Netflix Exclusive
Netflix,Coven,MOVIE,2020,92,drama,6.4,4754,Netflix Exclusive
Netflix,Ready to Mingle,MOVIE,2019,97,romance,5.9,2370,Netflix Exclusive
Netflix,M8 - When Death Rescues Life,MOVIE,2019,84,thriller,7.0,630,Netflix Exclusive
Netflix,Out of My League,MOVIE,2020,90,romance,6.1,2734,Netflix Exclusive
Netflix,Best of Stand-up 2020,MOVIE,2020,76,comedy,5.4,632,Netflix Exclusive
Netflix,The Paramedic,MOVIE,2020,94,thriller,5.7,12396,Netflix Exclusive
Netflix,Let's Dance,MOVIE,2019,109,drama,5.9,1412,Netflix Exclusive
Netflix,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,2020,92,documentation,6.9,1854,Netflix Exclusive
Netflix,Kardec,MOVIE,2019,110,drama,6.1,1543,Netflix Exclusive
Netflix,4 latas,MOVIE,2019,105,comedy,5.9,3268,Netflix Exclusive
Netflix,Kevin Hart: Zero F**ks Given,MOVIE,2020,69,comedy,6.0,3422,Netflix Exclusive
Netflix,Inhuman Kiss,MOVIE,2019,122,horror,6.4,1783,Netflix Exclusive
Netflix,What We Wanted,MOVIE,2020,94,drama,5.9,1808,Netflix Exclusive
Netflix,The Legacy of the Bones,MOVIE,2019,121,crime,6.3,8876,Netflix Exclusive
Netflix,Serious Men,MOVIE,2020,115,drama,6.8,7505,Netflix Exclusive
Netflix,Sky High,MOVIE,2020,121,action,5.6,3532,Netflix Exclusive
Netflix,Michael McIntyre: Showman,MOVIE,2020,62,comedy,7.1,1255,Netflix Exclusive
Netflix,Svaha: The Sixth Finger,MOVIE,2019,122,thriller,6.2,3947,Netflix Exclusive
Netflix,Legacy of Lies,MOVIE,2020,101,thriller,5.0,3493,Netflix Exclusive
Netflix,Definition Please,MOVIE,2020,91,drama,5.5,168,Netflix Exclusive
Netflix,Wanda Sykes: Not Normal,MOVIE,2019,66,comedy,7.2,1842,Netflix Exclusive
Netflix,Love Aaj Kal,MOVIE,2020,141,romance,6.8,16075,Netflix Exclusive
Netflix,All Day and a Night,MOVIE,2020,121,drama,5.9,3752,Netflix Exclusive
Netflix,Wish Upon a Unicorn,MOVIE,2020,93,fantasy,5.3,183,Netflix Exclusive
Netflix,The Black Godfather,MOVIE,2019,118,documentation,7.4,1363,Netflix Exclusive
Netflix,Grand-Daddy Day Care,MOVIE,2019,91,comedy,4.9,875,Netflix Exclusive
Netflix,The Last Laugh,MOVIE,2019,98,comedy,5.6,5859,Netflix Exclusive
Netflix,Sin City,MOVIE,2019,101,thriller,3.1,32,Netflix Exclusive
Netflix,Katherine Ryan: Glitter Room,MOVIE,2019,65,comedy,6.7,1956,Netflix Exclusive
Netflix,Seventeen,MOVIE,2019,99,drama,7.2,3940,Netflix Exclusive
Netflix,Bulletproof 2,MOVIE,2020,97,action,3.5,615,Netflix Exclusive
Netflix,Shawn Mendes: In Wonder,MOVIE,2020,83,documentation,6.4,2049,Netflix Exclusive
Netflix,Alice Júnior,MOVIE,2019,90,romance,6.8,541,Netflix Exclusive
Netflix,School Life,MOVIE,2019,111,drama,6.5,2592,Netflix Exclusive
Netflix,El Pepe: A Supreme Life,MOVIE,2019,74,documentation,7.1,1887,Netflix Exclusive
Netflix,Hikaru Utada Laughter in the Dark Tour 2018,MOVIE,2019,141,music,8.2,92,Netflix Exclusive
Netflix,Raat Akeli Hai,MOVIE,2020,149,crime,7.3,17570,Netflix Exclusive
Netflix,Patria,MOVIE,2019,89,documentation,7.2,105,Netflix Exclusive
Netflix,The Ruthless,MOVIE,2019,111,crime,6.2,6237,Netflix Exclusive
Netflix,Lady Driver,MOVIE,2020,104,drama,5.7,1538,Netflix Exclusive
Netflix,Under the Riccione Sun,MOVIE,2020,101,romance,5.5,2463,Netflix Exclusive
Netflix,Good Sam,MOVIE,2019,90,romance,5.7,2951,Netflix Exclusive
Netflix,Funny Boy,MOVIE,2020,109,drama,6.4,913,Netflix Exclusive
Netflix,Kevin Hart: Irresponsible,MOVIE,2019,60,comedy,6.5,4506,Netflix Exclusive
Netflix,Airplane Mode,MOVIE,2020,96,comedy,5.1,2603,Netflix Exclusive
Netflix,Paradise Beach,MOVIE,2019,93,action,4.6,2242,Netflix Exclusive
Netflix,Petta,MOVIE,2019,172,action,7.3,9778,Netflix Exclusive
Netflix,LA Originals,MOVIE,2020,92,documentation,7.2,1820,Netflix Exclusive
Netflix,A California Christmas,MOVIE,2020,106,romance,5.8,9831,Netflix Exclusive
Netflix,Secrets of the Saqqara Tomb,MOVIE,2020,113,documentation,7.2,6326,Netflix Exclusive
Netflix,Alien Warfare,MOVIE,2019,88,action,2.6,3527,Netflix Exclusive
Netflix,Funan,MOVIE,2019,82,drama,6.8,935,Netflix Exclusive
Netflix,The Knight Before Christmas,MOVIE,2019,92,comedy,5.5,17862,Netflix Exclusive
Netflix,Black Beach,MOVIE,2020,115,drama,5.6,1572,Netflix Exclusive
Netflix,Hospital,MOVIE,2020,89,horror,3.1,383,Netflix Exclusive
Netflix,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,89,documentation,6.9,447,Netflix Exclusive
Netflix,Offering to the Storm,MOVIE,2020,139,crime,6.2,6391,Netflix Exclusive
Netflix,Our Planet: Behind the Scenes,MOVIE,2019,63,documentation,8.3,1723,Netflix Exclusive
Netflix,The Binding,MOVIE,2020,93,horror,4.8,4203,Netflix Exclusive
Netflix,Back of the Net,MOVIE,2019,86,drama,5.1,704,Netflix Exclusive
Netflix,Knock Down the House,MOVIE,2019,86,documentation,7.2,12496,Netflix Exclusive
Netflix,Romeo Akbar Walter,MOVIE,2019,139,thriller,6.6,5773,Netflix Exclusive
Netflix,Seven,MOVIE,2019,113,drama,7.3,31,Netflix Exclusive
Netflix,Parchís: the Documentary,MOVIE,2019,105,documentation,6.8,542,Netflix Exclusive
Netflix,Memories of a Teenager,MOVIE,2019,93,drama,6.5,816,Netflix Exclusive
Netflix,Notes for My Son,MOVIE,2020,83,drama,6.4,928,Netflix Exclusive
Netflix,Rising Phoenix,MOVIE,2020,105,documentation,8.1,1683,Netflix Exclusive
Netflix,Made in China,MOVIE,2019,128,comedy,6.2,4382,Netflix Exclusive
Netflix,Operation Christmas Drop,MOVIE,2020,95,romance,5.8,11444,Netflix Exclusive
Netflix,Eeb Allay Ooo!,MOVIE,2020,97,drama,7.2,1586,Netflix Exclusive
Netflix,The Influence,MOVIE,2019,99,documentation,4.6,3738,Netflix Exclusive
Netflix,DNA,MOVIE,2020,90,drama,5.9,1052,Netflix Exclusive
Netflix,Rising High,MOVIE,2020,94,comedy,5.9,5029,Netflix Exclusive
Netflix,Spelling the Dream,MOVIE,2020,82,documentation,6.9,720,Netflix Exclusive
Netflix,Rogue Warfare: Death of a Nation,MOVIE,2020,103,war,3.3,380,Netflix Exclusive
Netflix,Monster Run,MOVIE,2020,104,fantasy,5.2,417,Netflix Exclusive
Netflix,Youth v Gov,MOVIE,2020,110,documentation,6.7,70,Netflix Exclusive
Netflix,Really Love,MOVIE,2020,95,romance,6.1,847,Netflix Exclusive
Netflix,Rhys Nicholson: Live at the Athenaeum,MOVIE,2020,65,comedy,7.5,316,Netflix Exclusive
Netflix,Wira,MOVIE,2019,108,action,6.3,476,Netflix Exclusive
Netflix,Malaal,MOVIE,2019,136,drama,5.8,1066,Netflix Exclusive
Netflix,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,63,comedy,7.4,3224,Netflix Exclusive
Netflix,All Together Now,MOVIE,2020,92,drama,6.5,4388,Netflix Exclusive
Netflix,Luka Chuppi,MOVIE,2019,126,comedy,6.3,11345,Netflix Exclusive
Netflix,Bheeshma,MOVIE,2020,151,comedy,6.5,4028,Netflix Exclusive
Netflix,Calum von Moger: Unbroken,MOVIE,2019,93,documentation,6.2,851,Netflix Exclusive
Netflix,Octonauts and the Caves of Sac Actun,MOVIE,2020,72,family,6.2,181,Netflix Exclusive
Netflix,18 Presents,MOVIE,2020,110,drama,6.9,3791,Netflix Exclusive
Netflix,Panipat,MOVIE,2019,171,history,5.2,5615,Netflix Exclusive
Netflix,Three Thieves,MOVIE,2019,108,comedy,8.2,7,Netflix Exclusive
Netflix,Cinderela Pop,MOVIE,2019,94,romance,4.5,1061,Netflix Exclusive
Netflix,Isi & Ossi,MOVIE,2020,113,romance,6.4,8309,Netflix Exclusive
Netflix,The Millions,MOVIE,2019,94,comedy,5.4,49,Netflix Exclusive
Netflix,Maria,MOVIE,2019,89,action,5.0,2065,Netflix Exclusive
Netflix,Residue,MOVIE,2020,90,drama,6.5,576,Netflix Exclusive
Netflix,Beats,MOVIE,2019,109,drama,6.3,5219,Netflix Exclusive
Netflix,Wheels of Fortune,MOVIE,2020,107,comedy,5.3,804,Netflix Exclusive
Netflix,Christmas Crossfire,MOVIE,2020,106,thriller,4.8,1373,Netflix Exclusive
Netflix,The Scary House,MOVIE,2020,100,thriller,5.4,3787,Netflix Exclusive
Netflix,Xico's Journey,MOVIE,2020,85,family,5.1,544,Netflix Exclusive
Netflix,"Hello, Privilege. It's Me, Chelsea",MOVIE,2019,64,documentation,4.5,1993,Netflix Exclusive
Netflix,"Berlin, Berlin",MOVIE,2020,80,comedy,3.8,543,Netflix Exclusive
Netflix,The Main Event,MOVIE,2020,102,family,4.8,2327,Netflix Exclusive
Netflix,Kannum Kannum Kollaiyadithaal,MOVIE,2020,162,comedy,7.7,6851,Netflix Exclusive
Netflix,"ariana grande: excuse me, i love you",MOVIE,2020,97,documentation,6.3,2591,Netflix Exclusive
Netflix,Bobbleheads: The Movie,MOVIE,2020,82,animation,2.3,366,Netflix Exclusive
Netflix,The Christmas Chronicles: Part Two,MOVIE,2020,112,fantasy,6.0,29538,Netflix Exclusive
Netflix,Malibu Rescue,MOVIE,2019,69,family,4.9,1277,Netflix Exclusive
Netflix,It Takes a Lunatic,MOVIE,2019,120,documentation,6.6,174,Netflix Exclusive
Netflix,Bert Kreischer: Hey Big Boy,MOVIE,2020,62,comedy,7.0,1973,Netflix Exclusive
Netflix,Midnight at the Magnolia,MOVIE,2020,87,comedy,5.8,5373,Netflix Exclusive
Netflix,Girls with Balls,MOVIE,2019,77,horror,3.9,3272,Netflix Exclusive
Netflix,A Kid from Coney Island,MOVIE,2019,89,documentation,7.0,554,Netflix Exclusive
Netflix,Soni,MOVIE,2019,97,crime,7.1,2788,Netflix Exclusive
Netflix,Malang,MOVIE,2020,135,romance,6.5,10490,Netflix Exclusive
Netflix,Mrs. Serial Killer,MOVIE,2020,106,thriller,4.2,19484,Netflix Exclusive
Netflix,Tragic Jungle,MOVIE,2020,96,drama,5.6,937,Netflix Exclusive
Netflix,Rubaru Roshni,MOVIE,2019,110,documentation,8.6,591,Netflix Exclusive
Netflix,The Man Without Gravity,MOVIE,2019,107,fantasy,5.8,2547,Netflix Exclusive
Netflix,Shine Your Eyes,MOVIE,2020,102,drama,6.5,321,Netflix Exclusive
Netflix,The Little Switzerland,MOVIE,2019,86,comedy,4.8,1260,Netflix Exclusive
Netflix,Mucho Mucho Amor: The Legend of Walter Mercado,MOVIE,2020,96,documentation,7.2,3312,Netflix Exclusive
Netflix,Menendez: The Day of the Lord,MOVIE,2020,93,drama,4.9,1008,Netflix Exclusive
Netflix,Single Slipper Size - 7,MOVIE,2019,120,thriller,8.4,3143,Netflix Exclusive
Netflix,Happy Old Year,MOVIE,2019,113,drama,7.2,2245,Netflix Exclusive
Netflix,37 Seconds,MOVIE,2019,115,drama,7.4,2713,Netflix Exclusive
Netflix,Keeping the Bees,MOVIE,2019,93,drama,5.8,834,Netflix Exclusive
Netflix,Psycho,MOVIE,2020,134,drama,6.2,4153,Netflix Exclusive
Netflix,The Most Dangerous Man in Europe,MOVIE,2020,68,documentation,6.8,215,Netflix Exclusive
Netflix,Dragon Quest: Your Story,MOVIE,2019,102,action,6.5,2831,Netflix Exclusive
Netflix,Jack Whitehall: Christmas with my Father,MOVIE,2019,64,comedy,6.0,951,Netflix Exclusive
Netflix,Full Out 2: You Got This!,MOVIE,2020,90,family,4.6,521,Netflix Exclusive
Netflix,Tune in for Love,MOVIE,2019,122,romance,7.1,4102,Netflix Exclusive
Netflix,#AnneFrank. Parallel Stories,MOVIE,2019,92,drama,6.5,1548,Netflix Exclusive
Netflix,Who Would You Take to a Deserted Island?,MOVIE,2019,90,comedy,5.3,2487,Netflix Exclusive
Netflix,Paris Is Us,MOVIE,2019,84,drama,4.6,1425,Netflix Exclusive
Netflix,The Path of the Anaconda,MOVIE,2019,73,documentation,6.7,279,Netflix Exclusive
Netflix,A Christmas Prince: The Royal Baby,MOVIE,2019,84,romance,5.4,6764,Netflix Exclusive
Netflix,All the Freckles in the World,MOVIE,2019,90,comedy,5.2,1290,Netflix Exclusive
Netflix,Oprah Winfrey Presents: When They See Us Now,MOVIE,2019,61,documentation,7.7,2350,Netflix Exclusive
Netflix,Out of the Clear Blue Sky,MOVIE,2019,112,drama,6.5,1447,Netflix Exclusive
Netflix,Quiet,MOVIE,2020,102,drama,6.4,325,Netflix Exclusive
Netflix,Fortune Feimster: Sweet & Salty,MOVIE,2020,61,comedy,6.8,997,Netflix Exclusive
Netflix,Gather,MOVIE,2020,74,documentation,7.8,202,Netflix Exclusive
Netflix,Bombay Rose,MOVIE,2019,97,drama,6.2,608,Netflix Exclusive
Netflix,Jo Pil-ho: The Dawning Rage,MOVIE,2019,127,drama,6.3,2193,Netflix Exclusive
Netflix,ReMastered: The Miami Showband Massacre,MOVIE,2019,70,documentation,7.0,1400,Netflix Exclusive
Netflix,Amy Schumer: Growing,MOVIE,2019,61,comedy,5.4,3872,Netflix Exclusive
Netflix,Motichoor Chaknachoor,MOVIE,2019,150,comedy,5.8,2856,Netflix Exclusive
Netflix,A New York Christmas Wedding,MOVIE,2020,88,drama,5.3,1123,Netflix Exclusive
Netflix,Classmates Minus,MOVIE,2020,122,drama,7.1,1625,Netflix Exclusive
Netflix,Little Big Women,MOVIE,2020,123,drama,7.2,2330,Netflix Exclusive
Netflix,Indoo Ki Jawani,MOVIE,2020,115,comedy,3.0,6075,Netflix Exclusive
Netflix,Class of '83,MOVIE,2020,98,drama,5.8,5628,Netflix Exclusive
Netflix,Jungle Beat: The Movie,MOVIE,2020,84,family,5.4,1029,Netflix Exclusive
Netflix,Villain,MOVIE,2020,97,crime,5.9,3324,Netflix Exclusive
Netflix,Bigflo & Oli: Hip Hop Frenzy,MOVIE,2020,100,documentation,6.7,122,Netflix Exclusive
Netflix,Shanghai Fortress,MOVIE,2019,107,scifi,4.3,2383,Netflix Exclusive
Netflix,Kabir Singh,MOVIE,2019,172,drama,7.0,31918,Netflix Exclusive
Netflix,Seth Meyers: Lobby Baby,MOVIE,2019,61,comedy,7.4,2592,Netflix Exclusive
Netflix,Firebrand,MOVIE,2019,116,drama,5.1,280,Netflix Exclusive
Netflix,Deadly Switch,MOVIE,2019,86,thriller,4.5,1374,Netflix Exclusive
Netflix,Uma Maheswara Ugra Roopasya,MOVIE,2020,136,comedy,7.7,1663,Netflix Exclusive
Netflix,Gunjan Saxena: The Kargil Girl,MOVIE,2020,112,action,5.6,34567,Netflix Exclusive
Netflix,The Beast,MOVIE,2020,90,crime,5.2,4323,Netflix Exclusive
Netflix,Kitty Love: An Homage to Cats,MOVIE,2020,60,documentation,5.1,472,Netflix Exclusive
Netflix,Cargo,MOVIE,2019,113,fantasy,5.6,2929,Shared
Netflix,The Yin-Yang Master: Dream of Eternity,MOVIE,2020,132,drama,6.4,4751,Netflix Exclusive
